constraint_id,maximum,"constraint_type",minimum,generic_land_use_type_id,plan_type_id
3159,4.25,"far",1,4,551
3160,2,"far",1,4,554
3161,3,"far",0,4,555
3162,4.2,"far",0,4,556
3165,4.2,"far",0,4,559
3167,2.4,"far",0,4,561
3169,1.75,"far",0,4,563
3170,1.75,"far",0,4,564
3171,1.75,"far",0,4,565
3172,1.75,"far",0,4,566
3173,4,"far",0,4,567
3174,4,"far",0,4,568
3175,1,"far",0,4,570
3176,2,"far",0,4,579
3177,2.75,"far",0,4,580
3178,1.75,"far",0,4,581
3179,2.7,"far",0,4,582
3180,1.2,"far",0,4,585
3181,0.4,"far",0,4,586
3182,0.5,"far",0,4,587
3183,0.5,"far",0,4,588
3184,4,"far",0,4,589
3185,4,"far",0,4,590
3186,2,"far",0,4,591
3187,0.8,"far",0,4,592
3188,3.25,"far",0,4,593
3189,0.55,"far",0,4,594
3190,0.55,"far",0,4,595
3191,6.5,"far",0,4,598
3192,4,"far",0,4,606
3193,6.5,"far",0,4,607
3194,0.8,"far",0,4,608
3195,1.5,"far",0,4,616
3196,2.5,"far",0,4,618
3197,1,"far",0,4,620
3198,2.5,"far",0,4,621
3199,2.5,"far",0,4,633
3200,2.33,"far",0,4,635
3201,2.33,"far",0,4,636
3202,1.6,"far",0,4,637
3203,1.6,"far",0,4,638
3204,2,"far",0,4,639
3205,3,"far",0,4,640
3206,3,"far",0,4,641
3207,2,"far",0,4,642
3208,2.73,"far",0,4,643
3209,3,"far",0,4,644
3210,4.25,"far",0,4,645
3211,6,"far",0,4,646
3212,3,"far",0,4,647
3213,2,"far",0,4,648
3214,2,"far",0,4,649
3215,1.6,"far",0,4,650
3216,1.6,"far",0,4,651
3217,1.6,"far",0,4,652
3218,1.6,"far",0,4,653
3219,1.25,"far",0,4,654
3220,1.25,"far",0,4,655
3221,1.25,"far",0,4,657
3222,1.25,"far",0,4,658
3223,1.25,"far",0,4,659
3224,0.7,"far",0,4,660
3225,1.25,"far",0,4,662
3226,1.25,"far",0,4,663
3227,1.25,"far",0,4,665
3228,1.25,"far",0,4,666
3229,1,"far",0,4,669
3230,1.6,"far",0,4,675
3231,1,"far",0,4,693
3232,1.25,"far",0,4,702
3233,1.25,"far",0,4,703
3234,1.25,"far",0,4,704
3235,1.25,"far",0,4,705
3236,1.25,"far",0,4,706
3237,1.25,"far",0,4,707
3238,1.25,"far",0,4,708
3239,1.25,"far",0,4,709
3240,1.5,"far",0,4,710
3241,1,"far",0,4,711
3242,1,"far",0,4,712
3243,1.25,"far",0,4,713
3244,1.5,"far",0,4,714
3245,1.25,"far",0,4,715
3246,1,"far",0,4,717
3247,1,"far",0,4,718
3248,1.5,"far",0,4,720
3249,1.25,"far",0,4,721
3250,2,"far",0,4,745
3251,2,"far",0,4,746
3252,2,"far",0,4,747
3253,2,"far",0,4,748
3254,2,"far",0,4,749
3255,7,"far",0,4,751
3256,7,"far",0,4,753
3257,3.75,"far",0,4,754
3260,3.25,"far",0,4,757
3261,2,"far",0,4,758
3262,2,"far",0,4,759
3263,2,"far",0,4,760
3264,1.5,"far",0,4,761
3265,2,"far",0,4,762
3266,2,"far",0,4,763
3267,4,"far",0,4,764
3268,2.25,"far",0,4,765
3269,4,"far",0,4,766
3270,0.5,"far",0,4,767
3271,1.5,"far",0,4,768
3272,3,"far",0,4,772
3273,2.5,"far",0,4,773
3274,2.5,"far",0,4,774
3275,0.5,"far",0,4,775
3276,0.5,"far",0,4,776
3277,1.5,"far",0,4,777
3278,0.5,"far",0,4,780
3279,0.5,"far",0,4,781
3280,1.25,"far",0,4,784
3281,0.5,"far",0,4,785
3282,1.5,"far",0,4,788
3283,1.5,"far",0,4,790
3284,1,"far",0,4,791
3285,0.8,"far",0,4,792
3287,0.5,"far",0,4,795
3288,1,"far",0,4,800
3289,0.85,"far",0,4,809
3290,1.05,"far",0,4,810
3291,1.5,"far",0,4,811
3292,2.5,"far",0,4,821
3293,2.5,"far",0,4,823
3294,0.6,"far",0,4,824
3296,0.4,"far",0,4,826
3297,0.7,"far",0,4,827
3298,0.6,"far",0,4,828
3299,0.4,"far",0,4,830
3300,0.5,"far",0,4,831
3301,0.4,"far",0,4,833
3302,0.4,"far",0,4,834
3304,2,"far",0,4,837
3305,0.4,"far",0,4,841
3306,0.4,"far",0,4,842
3307,0.5,"far",0,4,843
3308,1,"far",0,4,844
3309,1,"far",0,4,845
3310,1,"far",0,4,846
3311,4,"far",0,4,847
3312,0.4,"far",0,4,849
3313,0.4,"far",0,4,850
3314,0.6,"far",0,4,851
3315,0.7,"far",0,4,858
3316,0.8,"far",0,4,859
3317,4.5,"far",0,4,867
3318,3.5,"far",0,4,868
3319,0.5,"far",0,4,869
3320,8,"far",0,4,870
3321,3,"far",0,4,871
3322,3,"far",0,4,872
3323,1,"far",0,4,873
3324,3,"far",0,4,874
3325,1,"far",0,4,875
3326,1,"far",0,4,876
3327,0.5,"far",0,4,877
3328,1,"far",0,4,878
3329,3,"far",0,4,880
3330,2,"far",0,4,881
3331,1,"far",0,4,887
3332,0.6,"far",0,4,889
3333,1.75,"far",0,4,890
3334,4.25,"far",0,4,898
3335,4.25,"far",0,4,899
3336,4.25,"far",0,4,900
3337,1,"far",0,4,901
3338,2,"far",0,4,902
3339,1,"far",0,4,903
3340,0.5,"far",0,4,904
3341,0.5,"far",0,4,905
3342,1,"far",0,4,906
3343,1,"far",0,4,907
3344,2,"far",0,4,923
3345,1.8,"far",0,4,924
3346,1,"far",0,4,928
3347,1.95,"far",0,4,934
3348,2.55,"far",0,4,935
3349,3.15,"far",0,4,936
3350,3.15,"far",0,4,937
3351,1.95,"far",0,4,938
3352,2.55,"far",0,4,939
3353,0.5,"far",0,4,940
3354,0.75,"far",0,4,941
3355,0.5,"far",0,4,945
3356,1.5,"far",0,4,946
3357,2,"far",0,4,947
3358,1,"far",0,4,948
3359,1,"far",0,4,950
3360,1,"far",0,4,952
3361,3,"far",0,4,953
3362,1,"far",0,4,958
3363,0.5,"far",0,4,959
3364,0.5,"far",0,4,961
3365,1.75,"far",0,4,962
3366,1.75,"far",0,4,969
3367,2.25,"far",0,4,971
3368,2.25,"far",0,4,972
3369,2.25,"far",0,4,973
3370,2.2,"far",0,4,975
3371,2.5,"far",0,4,976
3372,3,"far",0,4,977
3373,1,"far",0,4,978
3374,0.7,"far",0,4,989
3375,2.5,"far",0,4,990
3376,2,"far",0,4,991
3377,3,"far",0,4,992
3378,2.5,"far",0,4,993
3379,2,"far",0,4,994
3380,1.75,"far",0,4,995
3381,1,"far",0,4,996
3382,0.7,"far",0,4,997
3383,0.5,"far",0,4,998
3384,2,"far",0,4,999
3385,0.5,"far",0,4,1000
3386,0.6,"far",0,4,1001
3387,0.5,"far",0,4,1002
3388,0.7,"far",0,4,1006
3389,0.5,"far",0,4,1007
3390,0.5,"far",0,4,1008
3391,2,"far",0,4,1017
3392,2.5,"far",0,4,1018
3393,2.5,"far",0,4,1019
3394,3,"far",0,4,1021
3395,3,"far",0,4,1022
3396,1,"far",0,4,1023
3397,1.5,"far",0,4,1029
3398,1.25,"far",0,4,1030
3399,1,"far",0,4,1040
3400,0.75,"far",0,4,1044
3401,1,"far",0,4,1045
3402,1,"far",0,4,1047
3403,0.4,"far",0,4,1049
3404,2.5,"far",0,4,1050
3405,2.5,"far",0,4,1056
3406,2.5,"far",0,4,1057
3407,1.5,"far",0,4,1058
3408,0.4,"far",0,4,1059
3409,1.5,"far",0,4,1060
3410,3,"far",0,4,1064
3411,3,"far",0,4,1066
3412,0.5,"far",0,4,1067
3413,1.5,"far",0,4,1068
3414,0.7,"far",0,4,1070
3415,1,"far",0,4,1073
3416,1,"far",0,4,1075
3417,2,"far",0,4,1082
3418,3,"far",0,4,1083
3419,3,"far",0,4,1084
3420,0.5,"far",0,4,1085
3421,1,"far",0,4,1092
3422,1,"far",0,4,1096
3423,1,"far",0,4,1097
3424,1.75,"far",0,4,1098
3425,0.5,"far",0,4,1103
3426,1.5,"far",0,4,1105
3427,0.5,"far",0,4,1106
3428,1,"far",0,4,1108
3429,0.75,"far",0,4,1109
3430,1,"far",0,4,1111
3431,0.4,"far",0,4,1121
3432,1,"far",0,4,1122
3433,0.5,"far",0,4,1123
3434,0.4,"far",0,4,1124
3435,0.4,"far",0,4,1125
3436,0.5,"far",0,4,1127
3437,4,"far",0,4,1134
3438,2,"far",0,4,1135
3439,2,"far",0,4,1136
3440,3.12,"far",0,4,1137
3441,4,"far",0,4,1138
3442,1.5,"far",0,4,1139
3443,0.5,"far",0,4,1140
3444,0.5,"far",0,4,1142
3445,1.5,"far",0,4,1143
3446,4,"far",0,4,1144
3447,1.5,"far",0,4,1145
3448,2.5,"far",1.5,4,1149
3449,0.7,"far",0,4,1150
3450,0.7,"far",0,4,1156
3451,1.25,"far",0,4,1157
3452,1.25,"far",0,4,1158
3453,1,"far",0,4,1161
3454,1,"far",0,4,1162
3455,1,"far",0,4,1163
3456,0.7,"far",0,4,1164
3457,1,"far",0,4,1165
3458,1.66,"far",0,4,1166
3459,1.89,"far",0,4,1167
3460,1.4,"far",0,4,1169
3461,1.15,"far",0,4,1170
3462,1,"far",0,4,1171
3464,0.4,"far",0,4,1173
3465,3.25,"far",0,4,1175
3466,3.25,"far",0,4,1176
3467,1,"far",0,4,1177
3468,0.62,"far",0,4,1178
3469,1.25,"far",0,4,1179
3470,0.55,"far",0,4,1180
3471,0.55,"far",0,4,1181
3472,0.55,"far",0,4,1182
3473,1,"far",0,4,1183
3474,0.55,"far",0,4,1184
3475,0.6,"far",0,4,1196
3476,1.25,"far",0,4,1197
3477,1,"far",0,4,1198
3478,1.25,"far",0,4,1199
3479,1.25,"far",0,4,1200
3480,5,"far",0,4,1201
3481,1.25,"far",0,4,1203
3482,1.25,"far",0,4,1205
3483,2,"far",0,4,1206
3484,7.92,"far",0,4,1207
3485,0.65,"far",0,4,1208
3486,10,"far",0,4,1209
3487,6.5,"far",0,4,1210
3488,2.5,"far",0,4,1211
3489,0.5,"far",0,4,1212
3490,0.5,"far",0,4,1213
3491,0.5,"far",0,4,1214
3492,5,"far",0,4,1224
3493,0.5,"far",0,4,1225
3494,0.5,"far",0,4,1226
3495,1,"far",0,4,1228
3496,2,"far",0,4,1231
3497,1,"far",0,4,1232
3498,1.5,"far",0,4,1234
3499,1,"far",0,4,1235
3500,2.5,"far",0,4,1236
3501,2,"far",0,4,1243
3502,2,"far",0,4,1244
3503,2,"far",0,4,1245
3504,2,"far",0,4,1246
3506,0.5,"far",0,4,1248
3507,2,"far",0,4,1250
3508,0.45,"far",0,4,1252
3509,0.35,"far",0,4,1253
3510,2,"far",0,4,1254
3511,2,"far",0,4,1255
3512,0.35,"far",0,4,1257
3513,1,"far",0,4,1259
3514,0.65,"far",0,4,1260
3515,0.6,"far",0,4,1261
3516,2,"far",0,4,1263
3518,8.25,"far",0,4,1274
3519,2.5,"far",0,4,1275
3520,3,"far",0,4,1276
3521,3.25,"far",0,4,1277
3522,3.75,"far",0,4,1278
3523,4.5,"far",0,4,1279
3524,5.5,"far",0,4,1280
3525,5.5,"far",0,4,1281
3528,3.75,"far",0,4,1284
3529,5.5,"far",0,4,1285
3530,2.5,"far",0,4,1286
3531,3.25,"far",0,4,1287
3532,3,"far",0,4,1288
3533,3.75,"far",0,4,1289
3534,5.5,"far",0,4,1290
3535,3.75,"far",0,4,1291
3536,2,"far",0,4,1292
3537,4,"far",0,4,1293
3538,3.75,"far",0,4,1294
3539,6,"far",0,4,1295
3540,8,"far",0,4,1296
3541,6,"far",0,4,1297
3542,8,"far",0,4,1298
3543,11,"far",0,4,1299
3544,5,"far",0,4,1300
3545,6,"far",0,4,1301
3546,5.5,"far",0,4,1302
3547,4.5,"far",0,4,1303
3548,5.5,"far",0,4,1304
3549,4.5,"far",0,4,1305
3550,4.5,"far",0,4,1306
3551,4.5,"far",0,4,1307
3552,2.5,"far",0,4,1308
3553,2.5,"far",0,4,1309
3554,1.5,"far",0,4,1310
3555,21,"far",0,4,1311
3556,15,"far",0,4,1312
3557,6,"far",0,4,1313
3559,2.5,"far",0,4,1316
3560,2.5,"far",0,4,1317
3561,2.5,"far",0,4,1318
3562,2.75,"far",0,4,1319
3563,2.75,"far",0,4,1320
3564,2.75,"far",0,4,1321
3565,2.5,"far",0,4,1322
3566,7,"far",0,4,1323
3567,3.25,"far",0,4,1324
3568,3,"far",0,4,1325
3569,4,"far",0,4,1326
3570,4,"far",0,4,1327
3571,2,"far",0,4,1328
3572,2,"far",0,4,1329
3573,0.5,"far",0,4,1330
3574,0.5,"far",0,4,1331
3575,0.5,"far",0,4,1332
3576,0.5,"far",0,4,1333
3577,0.5,"far",0,4,1334
3578,0.5,"far",0,4,1335
3579,5.5,"far",0,4,1353
3580,4.5,"far",0,4,1356
3581,3.75,"far",0,4,1357
3583,3.75,"far",0,4,1359
3584,5.5,"far",0,4,1360
3585,6.25,"far",0,4,1361
3586,3.75,"far",0,4,1362
3587,5.5,"far",0,4,1363
3588,3.75,"far",0,4,1368
3590,7,"far",0,4,1370
3591,2.75,"far",0,4,1371
3593,8.25,"far",0,4,1375
3595,6.25,"far",0,4,1377
3596,6.25,"far",0,4,1378
3597,3.75,"far",0,4,1380
3598,7,"far",0,4,1381
3600,5.5,"far",0,4,1384
3602,7,"far",0,4,1386
3603,4.5,"far",0,4,1388
3604,5.5,"far",0,4,1389
3605,8.25,"far",0,4,1390
3608,3.75,"far",0,4,1393
3609,2.75,"far",0,4,1394
3613,3.75,"far",0,4,1402
3616,3.75,"far",0,4,1410
3617,3.75,"far",0,4,1411
3618,5.5,"far",0,4,1412
3619,3.75,"far",0,4,1414
3620,2.75,"far",0,4,1415
3621,4.5,"far",0,4,1419
3622,3.75,"far",0,4,1420
3623,3.75,"far",0,4,1421
3624,5.5,"far",0,4,1422
3625,5.5,"far",0,4,1423
3626,6.25,"far",0,4,1424
3627,5.5,"far",0,4,1425
3628,7,"far",0,4,1427
3629,4.5,"far",0,4,1428
3631,8.25,"far",0,4,1430
3632,7,"far",0,4,1432
3633,6.25,"far",0,4,1435
3635,2.5,"far",0,4,1444
3636,3.25,"far",0,4,1445
3637,3,"far",0,4,1446
3638,3,"far",0,4,1447
3639,3,"far",0,4,1448
3640,3.75,"far",0,4,1449
3641,3.75,"far",0,4,1450
3642,3.75,"far",0,4,1451
3643,4.5,"far",0,4,1452
3644,5.5,"far",0,4,1453
3645,5.5,"far",0,4,1454
3646,5.5,"far",0,4,1455
3647,3,"far",0,4,1456
3648,3.75,"far",0,4,1457
3649,3.75,"far",0,4,1458
3650,3.75,"far",0,4,1459
3651,4.5,"far",0,4,1460
3652,2.5,"far",0,4,1461
3653,3,"far",0,4,1462
3654,3,"far",0,4,1463
3656,3.75,"far",0,4,1465
3657,3.75,"far",0,4,1466
3658,3.75,"far",0,4,1467
3659,4.5,"far",0,4,1468
3660,4.5,"far",0,4,1469
3661,4.5,"far",0,4,1470
3662,5.5,"far",0,4,1471
3663,5.5,"far",0,4,1472
3664,5.5,"far",0,4,1473
3665,2.5,"far",0,4,1474
3666,3.25,"far",0,4,1475
3667,3,"far",0,4,1476
3668,3,"far",0,4,1477
3669,3.75,"far",0,4,1478
3670,3.75,"far",0,4,1479
3671,3.75,"far",0,4,1480
3672,4.5,"far",0,4,1481
3673,4.5,"far",0,4,1482
3674,5.5,"far",0,4,1483
3675,5.5,"far",0,4,1484
3676,5.5,"far",0,4,1485
3677,7,"far",0,4,1486
3678,8.25,"far",0,4,1487
3679,3.25,"far",0,4,1488
3680,3,"far",0,4,1489
3681,3.75,"far",0,4,1490
3682,3.75,"far",0,4,1491
3683,4.5,"far",0,4,1492
3684,4.5,"far",0,4,1493
3685,5.5,"far",0,4,1494
3686,5.5,"far",0,4,1495
3687,5.5,"far",0,4,1496
3688,6.25,"far",0,4,1497
3690,8.25,"far",0,4,1499
3691,3.25,"far",0,4,1500
3692,3.75,"far",0,4,1501
3693,4.5,"far",0,4,1502
3694,4.5,"far",0,4,1503
3695,4.5,"far",0,4,1504
3696,5.5,"far",0,4,1505
3697,5.5,"far",0,4,1506
3698,5.5,"far",0,4,1507
3699,6.25,"far",0,4,1508
3700,6.25,"far",0,4,1509
3701,7,"far",0,4,1510
3702,6.25,"far",0,4,1511
3703,7,"far",0,4,1512
3704,7,"far",0,4,1513
3705,7,"far",0,4,1514
3706,12.25,"far",0,4,1515
3707,6.25,"far",0,4,1516
3708,5,"far",0,4,1521
3709,7,"far",0,4,1522
3710,7,"far",0,4,1523
3711,8.25,"far",0,4,1524
3712,5.25,"far",0,4,1525
3713,5.25,"far",0,4,1526
3714,6.25,"far",0,4,1527
3715,6.25,"far",0,4,1528
3716,3.75,"far",0,4,1529
3717,3.75,"far",0,4,1530
3718,3.25,"far",0,4,1531
3719,4.75,"far",0,4,1532
3720,4.75,"far",0,4,1533
3721,5,"far",0,4,1534
3722,6.5,"far",0,4,1535
3723,6.75,"far",0,4,1536
3724,8.5,"far",0,4,1537
3725,8,"far",0,4,1538
3726,8,"far",0,4,1539
3727,7,"far",0,4,1540
3728,0.5,"far",0,4,1541
3729,0.5,"far",0,4,1542
3730,7,"far",0,4,1543
3731,6,"far",0,4,1544
3732,7,"far",0,4,1545
3733,2,"far",0,4,1546
3734,5.5,"far",0,4,1547
3735,5.5,"far",0,4,1548
3736,5.5,"far",0,4,1549
3737,6.25,"far",0,4,1550
3738,6.25,"far",0,4,1551
3739,6.25,"far",0,4,1552
3740,5.75,"far",0,4,1553
3741,4,"far",0,4,1554
3742,3.25,"far",0,4,1555
3744,4,"far",0,4,1558
3745,2,"far",0,4,1559
3746,3,"far",0,4,1560
3747,5,"far",0,4,1561
3748,3,"far",0,4,1562
3749,3.25,"far",0,4,1571
3750,3.5,"far",0,4,1572
3751,3.5,"far",0,4,1573
3752,3.5,"far",0,4,1574
3753,1.75,"far",0,4,1575
3754,1,"far",0,4,1576
3755,0.75,"far",0,4,1577
3756,1.75,"far",0,4,1584
3757,1.75,"far",0,4,1585
3758,2.25,"far",0,4,1588
3759,1.5,"far",0,4,1589
3760,1,"far",0,4,1590
3761,1.5,"far",0,4,1592
3762,2,"far",0,4,1596
3763,2,"far",0,4,1597
3764,0.35,"far",0,4,1604
3765,0.5,"far",0,4,1607
3766,3.75,"far",0,4,1613
3767,1,"far",0,4,1615
3768,1.5,"far",0,4,1616
3769,3,"far",0,4,1617
3770,0.5,"far",0,4,1619
3771,0.85,"far",0,4,1622
3772,1,"far",0,4,1626
3773,1,"far",0,4,1627
3774,1,"far",0,4,1628
3775,1,"far",0,4,1629
3776,1.75,"far",0,4,1630
3777,0.8,"far",0,4,1631
3778,0.6,"far",0,4,1636
3779,1.8,"far",0,4,1641
3780,0.5,"far",0,4,1643
3781,1.5,"far",0,4,1644
3782,1,"far",0,4,1645
3783,1,"far",0,4,1647
3784,0.5,"far",0,4,1652
3785,1,"far",0,4,1653
3786,1,"far",0,4,1654
3787,1.3,"far",0,4,1658
3788,0.4,"far",0,4,1662
3789,1.5,"far",0,4,1666
3790,1,"far",0,4,1668
3791,1,"far",0,4,1669
3792,2.25,"far",0,4,1670
3793,0.65,"far",0,4,1672
3794,0.5,"far",0,4,1678
3795,0.6,"far",0,4,1679
3796,1,"far",0,4,1681
3797,1.5,"far",0,4,1683
3798,2,"far",0,4,1684
3799,3,"far",0,4,1685
3800,5,"far",0,4,1686
3801,12,"far",0,4,1687
3802,6,"far",0,4,1688
3803,6,"far",0,4,1689
3804,7,"far",0,4,1691
3805,0.5,"far",0,4,1692
3806,0.5,"far",0,4,1693
3807,3.25,"far",0,4,1694
3808,4.25,"far",0,4,1695
3809,1.5,"far",0,4,1697
3810,0.5,"far",0,4,1698
3811,3,"far",0,4,1711
3812,6,"far",0,4,1713
3813,4,"far",0,4,1715
3814,0.6,"far",0,4,1716
3815,0.5,"far",0,4,1718
3816,0.5,"far",0,4,1720
3817,0.6,"far",0,4,1722
3818,0.5,"far",0,4,1723
3819,0.7,"far",0,4,1724
3820,3,"far",0,4,1725
3821,1.25,"far",0,4,1726
3822,1.75,"far",0,4,1727
3823,0.7,"far",0,4,1728
3824,0.5,"far",0,4,1729
3825,0.5,"far",0,4,1730
3826,3,"far",0,4,1731
3827,5,"far",0,4,1732
3828,3,"far",0,4,1733
3829,1.5,"far",0,4,1734
3830,0.5,"far",0,4,1735
3831,1.8,"far",0,4,1736
3832,0.6,"far",0,4,1737
3833,1.69,"far",0,4,1740
3834,1,"far",0,4,1741
3835,1.69,"far",0,4,1742
3836,0.5,"far",0,4,1743
3837,2,"far",0,4,1747
3838,1,"far",0,4,1748
3839,2.5,"far",0,4,1752
3840,2,"far",0,4,1753
3841,1,"far",0,4,1755
3842,4,"far",0,4,1756
3843,1,"far",0,4,1767
3844,2,"far",0,4,1798
3846,2,"far",0,4,1801
3847,3,"far",0,4,1835
3848,1.5,"far",0,4,1862
3849,1,"far",0,4,1875
3850,0.85,"far",0,4,1879
3851,1,"far",0,4,1909
3852,6,"far",0,4,1910
3853,6,"far",0,4,1911
3854,6,"far",0,4,1912
3855,6,"far",0,4,1913
3856,6,"far",0,4,1914
3857,1,"far",0,4,1915
3858,1,"far",0,4,1916
3859,5,"far",0,4,1920
3860,1,"far",0,4,1921
3861,1.75,"far",0,5,12
3862,0.7,"far",0,5,16
3863,0.5,"far",0,5,17
3864,0.5,"far",0,5,20
3865,0.75,"far",0,5,21
3866,0.7,"far",0,5,22
3867,0.75,"far",0,5,23
3868,0.75,"far",0,5,24
3869,0.5,"far",0,5,25
3870,2.5,"far",0,5,28
3871,2.5,"far",0,5,29
3872,2.5,"far",0,5,30
3873,0.7,"far",0,5,38
3874,0.4,"far",0,5,43
3875,0.4,"far",0,5,44
3876,0.5,"far",0,5,45
3877,1,"far",0,5,57
3878,1.4,"far",0,5,60
3879,2,"far",0,5,81
3880,1,"far",0,5,82
3881,5,"far",0,5,106
3882,3,"far",0,5,109
3883,1,"far",0,5,110
3884,1,"far",0,5,130
3885,1,"far",0,5,132
3886,1,"far",0,5,144
3887,1,"far",0,5,158
3888,1,"far",0,5,162
3889,1,"far",0,5,163
3890,0.5,"far",0,5,164
3891,1.5,"far",0,5,188
3892,3,"far",0,5,189
3893,4,"far",0,5,194
3894,1,"far",0,5,195
3895,1.4,"far",0,5,196
3896,0.4,"far",0,5,197
3897,6,"far",1,5,207
3898,0.5,"far",0,5,218
3899,0.4,"far",0,5,225
3900,0.4,"far",0,5,226
3901,0.75,"far",0,5,231
3902,0.5,"far",0,5,233
3903,1.75,"far",0,5,247
3904,0.5,"far",0,5,255
3905,1.75,"far",0,5,256
3906,3,"far",0,5,274
3907,0.5,"far",0,5,275
3908,0.45,"far",0,5,289
3910,0.75,"far",0,5,292
3911,3.5,"far",0,5,295
3912,5.5,"far",0,5,298
3913,0.7,"far",0,5,315
3914,0.5,"far",0,5,317
3915,0.5,"far",0,5,319
3916,0.5,"far",0,5,330
3917,0.4,"far",0,5,333
3918,0.4,"far",0,5,342
3920,2,"far",0,5,351
3921,3,"far",0,5,352
3922,0.5,"far",0,5,353
3923,2,"far",0,5,356
3924,3,"far",0,5,362
3925,3,"far",0,5,363
3926,2,"far",0,5,366
3927,4,"far",0,5,371
3928,0.75,"far",0,5,397
3929,0.5,"far",0,5,398
3930,0.5,"far",0,5,401
3931,1.5,"far",0,5,412
3932,0.5,"far",0,5,414
3933,0.5,"far",0,5,417
3934,0.5,"far",0,5,418
3935,1,"far",0,5,419
3936,0.5,"far",0,5,420
3937,3.5,"far",0,5,431
3938,8.25,"far",0,5,432
3939,4,"far",0,5,440
3940,1,"far",0,5,457
3941,0.6,"far",0,5,461
3942,1.5,"far",0,5,482
3943,0.7,"far",0,5,483
3944,1.5,"far",0,5,484
3945,2,"far",0,5,485
3946,2,"far",0,5,486
3947,0.5,"far",0,5,495
3948,0.5,"far",0,5,501
3949,1,"far",0,5,505
3950,1,"far",0,5,507
3951,0.4,"far",0,5,508
3952,0.5,"far",0,5,509
3953,0.4,"far",0,5,510
3954,0.4,"far",0,5,522
3955,2.5,"far",0,5,533
3956,0.5,"far",0,5,534
3957,3.5,"far",0,5,538
3958,3.5,"far",0,5,539
3959,3.52,"far",0,5,541
3960,5,"far",0,5,547
3961,3.5,"far",0,5,548
3962,1.75,"far",0,5,563
3963,1,"far",0,5,570
3964,2,"far",0,5,579
3965,2.75,"far",0,5,580
3966,1.75,"far",0,5,581
3967,2.7,"far",0,5,582
3968,0.5,"far",0,5,587
3969,0.5,"far",0,5,588
3970,4,"far",0,5,590
3971,2,"far",0,5,591
3972,0.55,"far",0,5,594
3973,0.55,"far",0,5,595
3974,0.5,"far",0,5,596
3975,0.5,"far",0,5,597
3976,2.5,"far",0,5,618
3977,2.5,"far",0,5,633
3978,0.7,"far",0,5,660
3979,1,"far",0,5,693
3980,2,"far",0,5,745
3981,2,"far",0,5,746
3982,2,"far",0,5,747
3983,2,"far",0,5,748
3984,4,"far",0,5,764
3985,2.25,"far",0,5,765
3986,0.5,"far",0,5,767
3987,0.5,"far",0,5,775
3988,0.5,"far",0,5,776
3989,1.5,"far",0,5,777
3990,0.5,"far",0,5,780
3991,1.5,"far",0,5,790
3992,0.8,"far",0,5,792
3994,0.5,"far",0,5,795
3995,0.4,"far",0,5,796
3996,0.8,"far",0,5,803
3997,0.85,"far",0,5,809
3999,0.6,"far",0,5,828
4000,0.4,"far",0,5,830
4001,0.5,"far",0,5,831
4002,0.4,"far",0,5,833
4003,2,"far",0,5,837
4004,0.4,"far",0,5,841
4005,0.4,"far",0,5,842
4006,0.5,"far",0,5,843
4007,1,"far",0,5,844
4008,1,"far",0,5,845
4009,4,"far",0,5,847
4010,0.4,"far",0,5,849
4011,0.4,"far",0,5,850
4012,0.6,"far",0,5,851
4013,0.8,"far",0,5,859
4014,3.5,"far",0,5,868
4015,0.5,"far",0,5,869
4016,3,"far",0,5,874
4017,0.5,"far",0,5,877
4018,2,"far",0,5,881
4019,4.25,"far",0,5,898
4020,4.25,"far",0,5,899
4021,4.25,"far",0,5,900
4022,2,"far",0,5,902
4023,1,"far",0,5,903
4024,0.5,"far",0,5,904
4025,0.5,"far",0,5,905
4026,1.95,"far",0,5,934
4027,2.55,"far",0,5,935
4028,3.15,"far",0,5,936
4029,3.15,"far",0,5,937
4030,0.5,"far",0,5,940
4031,2,"far",0,5,947
4032,1,"far",0,5,952
4033,0.5,"far",0,5,959
4034,0.5,"far",0,5,961
4035,1.75,"far",0,5,962
4036,2.25,"far",0,5,968
4037,2.25,"far",0,5,971
4038,1,"far",0,5,978
4039,1,"far",0,5,996
4040,0.5,"far",0,5,998
4041,0.5,"far",0,5,1000
4042,0.6,"far",0,5,1001
4043,0.5,"far",0,5,1002
4044,0.5,"far",0,5,1008
4045,2.5,"far",0,5,1018
4046,2.5,"far",0,5,1019
4047,1,"far",0,5,1041
4048,1,"far",0,5,1042
4049,1,"far",0,5,1045
4050,1,"far",0,5,1047
4051,0.4,"far",0,5,1049
4052,2.5,"far",0,5,1056
4053,2.5,"far",0,5,1057
4054,1.5,"far",0,5,1058
4055,0.4,"far",0,5,1059
4056,1.5,"far",0,5,1060
4057,0.5,"far",0,5,1067
4058,1.5,"far",0,5,1068
4059,0.7,"far",0,5,1070
4060,1,"far",0,5,1073
4061,3,"far",0,5,1083
4062,0.4,"far",0,5,1094
4063,0.75,"far",0,5,1113
4064,0.4,"far",0,5,1121
4065,1,"far",0,5,1122
4066,0.5,"far",0,5,1123
4067,0.4,"far",0,5,1124
4068,0.4,"far",0,5,1125
4069,0.4,"far",0,5,1126
4070,0.5,"far",0,5,1127
4071,4,"far",0,5,1138
4072,4,"far",0,5,1144
4073,1,"far",0,5,1161
4074,1,"far",0,5,1165
4075,1.66,"far",0,5,1166
